"Step","3_sazut-tonat-dakadpizif - episodic_return","3_sazut-tonat-dakadpizif - episodic_return__MIN","3_sazut-tonat-dakadpizif - episodic_return__MAX"
"17284","1.1999999284744263","1.1999999284744263","1.1999999284744263"
"17642","0.559999942779541","0.559999942779541","0.559999942779541"
"17904","0.3999999463558197","0.3999999463558197","0.3999999463558197"
"18067","0.5999999642372131","0.5999999642372131","0.5999999642372131"
"18216","0.6800000071525574","0.6800000071525574","0.6800000071525574"
"18306","0.559999942779541","0.559999942779541","0.559999942779541"
"18775","0.8400000929832458","0.8400000929832458","0.8400000929832458"
"18840","0.47999992966651917","0.47999992966651917","0.47999992966651917"
"18905","0.9200001358985901","0.9200001358985901","0.9200001358985901"
"19094","0.6800000071525574","0.6800000071525574","0.6800000071525574"
"19157","1.399999737739563","1.399999737739563","1.399999737739563"
"19258","1.279999852180481","1.279999852180481","1.279999852180481"
"19529","0.8000000715255737","0.8000000715255737","0.8000000715255737"
"19966","0.3999999463558197","0.3999999463558197","0.3999999463558197"
"20005","0.6800000071525574","0.6800000071525574","0.6800000071525574"
"20255","1.040000081062317","1.040000081062317","1.040000081062317"
"20302","1.0000001192092896","1.0000001192092896","1.0000001192092896"
"21152","0.47999992966651917","0.47999992966651917","0.47999992966651917"
"21239","0.7600000500679016","0.7600000500679016","0.7600000500679016"
"21470","0.6399999856948853","0.6399999856948853","0.6399999856948853"
"21924","0.3999999463558197","0.3999999463558197","0.3999999463558197"
"22017","0.9200001358985901","0.9200001358985901","0.9200001358985901"
"22221","0.35999995470046997","0.35999995470046997","0.35999995470046997"
"23097","0.6399999856948853","0.6399999856948853","0.6399999856948853"
"23564","1.159999966621399","1.159999966621399","1.159999966621399"
"23691","0.559999942779541","0.559999942779541","0.559999942779541"
"24596","0.7200000286102295","0.7200000286102295","0.7200000286102295"
"24746","0.23999997973442078","0.23999997973442078","0.23999997973442078"
"24837","0.9200001358985901","0.9200001358985901","0.9200001358985901"
"25948","0.7200000286102295","0.7200000286102295","0.7200000286102295"
"26446","0.5199999213218689","0.5199999213218689","0.5199999213218689"
"26872","0.8000000715255737","0.8000000715255737","0.8000000715255737"
"26897","0.43999993801116943","0.43999993801116943","0.43999993801116943"
"27503","0.7600000500679016","0.7600000500679016","0.7600000500679016"
"27838","0.3999999463558197","0.3999999463558197","0.3999999463558197"
"28056","0.559999942779541","0.559999942779541","0.559999942779541"
"28250","0.2799999713897705","0.2799999713897705","0.2799999713897705"
"28643","1.8399993181228638","1.8399993181228638","1.8399993181228638"
"29276","0.23999997973442078","0.23999997973442078","0.23999997973442078"
"29626","1.040000081062317","1.040000081062317","1.040000081062317"
"29981","1.0000001192092896","1.0000001192092896","1.0000001192092896"
"30164","0.5999999642372131","0.5999999642372131","0.5999999642372131"
"30549","0.559999942779541","0.559999942779541","0.559999942779541"
"30667","0.7600000500679016","0.7600000500679016","0.7600000500679016"
"31054","0.6399999856948853","0.6399999856948853","0.6399999856948853"
"31193","0.3999999463558197","0.3999999463558197","0.3999999463558197"
"31281","1.4399996995925903","1.4399996995925903","1.4399996995925903"
"31834","0.23999997973442078","0.23999997973442078","0.23999997973442078"
"31958","0.3999999463558197","0.3999999463558197","0.3999999463558197"
"32050","0.559999942779541","0.559999942779541","0.559999942779541"
"32426","0.8000000715255737","0.8000000715255737","0.8000000715255737"
"32583","1.040000081062317","1.040000081062317","1.040000081062317"
"32683","0.47999992966651917","0.47999992966651917","0.47999992966651917"
"32931","0.5199999213218689","0.5199999213218689","0.5199999213218689"
"33083","0.2799999713897705","0.2799999713897705","0.2799999713897705"
"33421","1.279999852180481","1.279999852180481","1.279999852180481"
"33612","1.040000081062317","1.040000081062317","1.040000081062317"
"34065","0.6800000071525574","0.6800000071525574","0.6800000071525574"
"34210","0.43999993801116943","0.43999993801116943","0.43999993801116943"
"34420","0.3999999463558197","0.3999999463558197","0.3999999463558197"
"35206","0.559999942779541","0.559999942779541","0.559999942779541"
"35620","1.0800000429153442","1.0800000429153442","1.0800000429153442"
"35688","2.1199991703033447","2.1199991703033447","2.1199991703033447"
"35881","1.3599997758865356","1.3599997758865356","1.3599997758865356"
"35961","0.5199999213218689","0.5199999213218689","0.5199999213218689"
"36095","0.8000000715255737","0.8000000715255737","0.8000000715255737"
"36267","0.3999999463558197","0.3999999463558197","0.3999999463558197"
"36658","0.559999942779541","0.559999942779541","0.559999942779541"
"36884","0.559999942779541","0.559999942779541","0.559999942779541"
"37091","0.31999996304512024","0.31999996304512024","0.31999996304512024"
"37320","1.519999623298645","1.519999623298645","1.519999623298645"
"37400","0.5199999213218689","0.5199999213218689","0.5199999213218689"
"37488","0.8000000715255737","0.8000000715255737","0.8000000715255737"
"38340","1.399999737739563","1.399999737739563","1.399999737739563"
"38631","0.43999993801116943","0.43999993801116943","0.43999993801116943"
"39082","0.8400000929832458","0.8400000929832458","0.8400000929832458"
"39119","0.5999999642372131","0.5999999642372131","0.5999999642372131"
"39577","0.43999993801116943","0.43999993801116943","0.43999993801116943"
"39732","0.559999942779541","0.559999942779541","0.559999942779541"
"39973","0.8400000929832458","0.8400000929832458","0.8400000929832458"
"40361","0.559999942779541","0.559999942779541","0.559999942779541"
"40670","1.4399996995925903","1.4399996995925903","1.4399996995925903"
"41106","1.159999966621399","1.159999966621399","1.159999966621399"
"41282","0.880000114440918","0.880000114440918","0.880000114440918"
"41777","0.31999996304512024","0.31999996304512024","0.31999996304512024"
"41890","0.5199999213218689","0.5199999213218689","0.5199999213218689"
"41934","0.47999992966651917","0.47999992966651917","0.47999992966651917"
"42224","0.19999998807907104","0.19999998807907104","0.19999998807907104"
"42263","0.3999999463558197","0.3999999463558197","0.3999999463558197"
"43135","0.8000000715255737","0.8000000715255737","0.8000000715255737"
"43396","0.7200000286102295","0.7200000286102295","0.7200000286102295"
"43537","0.7600000500679016","0.7600000500679016","0.7600000500679016"
"44813","1.0800000429153442","1.0800000429153442","1.0800000429153442"
"44961","0.559999942779541","0.559999942779541","0.559999942779541"
"45106","0.559999942779541","0.559999942779541","0.559999942779541"
"45351","0.31999996304512024","0.31999996304512024","0.31999996304512024"
"45858","0.35999995470046997","0.35999995470046997","0.35999995470046997"
"45967","0.43999993801116943","0.43999993801116943","0.43999993801116943"
"46331","1.159999966621399","1.159999966621399","1.159999966621399"
"46699","0.6399999856948853","0.6399999856948853","0.6399999856948853"
"46720","1.5999995470046997","1.5999995470046997","1.5999995470046997"
"47081","0.5999999642372131","0.5999999642372131","0.5999999642372131"
"47284","0.47999992966651917","0.47999992966651917","0.47999992966651917"
"47624","0.43999993801116943","0.43999993801116943","0.43999993801116943"
"47876","0.3999999463558197","0.3999999463558197","0.3999999463558197"
"48075","1.3599997758865356","1.3599997758865356","1.3599997758865356"
"48165","0.559999942779541","0.559999942779541","0.559999942779541"
"48474","0.3999999463558197","0.3999999463558197","0.3999999463558197"
"48831","0.559999942779541","0.559999942779541","0.559999942779541"
"48913","0.5199999213218689","0.5199999213218689","0.5199999213218689"
"49171","1.1200000047683716","1.1200000047683716","1.1200000047683716"
"49267","2.2399990558624268","2.2399990558624268","2.2399990558624268"
"49287","0.5999999642372131","0.5999999642372131","0.5999999642372131"
"49365","1.0800000429153442","1.0800000429153442","1.0800000429153442"
"49612","0.6800000071525574","0.6800000071525574","0.6800000071525574"
"49700","0.35999995470046997","0.35999995470046997","0.35999995470046997"
"49781","0.31999996304512024","0.31999996304512024","0.31999996304512024"
"50066","1.1200000047683716","1.1200000047683716","1.1200000047683716"
"50198","0.35999995470046997","0.35999995470046997","0.35999995470046997"
"50256","0.2799999713897705","0.2799999713897705","0.2799999713897705"
"50382","0.8400000929832458","0.8400000929832458","0.8400000929832458"
"50442","0.6800000071525574","0.6800000071525574","0.6800000071525574"
"50573","0.7600000500679016","0.7600000500679016","0.7600000500679016"
"50747","0.5199999213218689","0.5199999213218689","0.5199999213218689"
"50795","0.43999993801116943","0.43999993801116943","0.43999993801116943"
"50952","0.2799999713897705","0.2799999713897705","0.2799999713897705"
"51292","1.1200000047683716","1.1200000047683716","1.1200000047683716"
"51425","0.6800000071525574","0.6800000071525574","0.6800000071525574"
"52023","1.9999991655349731","1.9999991655349731","1.9999991655349731"
"52272","0.35999995470046997","0.35999995470046997","0.35999995470046997"
"52870","0.3999999463558197","0.3999999463558197","0.3999999463558197"
"53394","0.31999996304512024","0.31999996304512024","0.31999996304512024"
"53626","0.6399999856948853","0.6399999856948853","0.6399999856948853"
"54117","0.7600000500679016","0.7600000500679016","0.7600000500679016"
"54205","0.8000000715255737","0.8000000715255737","0.8000000715255737"
"54335","0.5999999642372131","0.5999999642372131","0.5999999642372131"
"54400","0.35999995470046997","0.35999995470046997","0.35999995470046997"
"54578","0.47999992966651917","0.47999992966651917","0.47999992966651917"
"54753","0.31999996304512024","0.31999996304512024","0.31999996304512024"
"54810","0.559999942779541","0.559999942779541","0.559999942779541"
"54989","0.47999992966651917","0.47999992966651917","0.47999992966651917"
"55043","0.5999999642372131","0.5999999642372131","0.5999999642372131"
"55147","0.47999992966651917","0.47999992966651917","0.47999992966651917"
"55797","0.2799999713897705","0.2799999713897705","0.2799999713897705"
"55865","0.35999995470046997","0.35999995470046997","0.35999995470046997"
"55927","0.35999995470046997","0.35999995470046997","0.35999995470046997"
"56227","0.5999999642372131","0.5999999642372131","0.5999999642372131"
"56298","0.9600001573562622","0.9600001573562622","0.9600001573562622"
"56343","1.3599997758865356","1.3599997758865356","1.3599997758865356"
"56584","0.5199999213218689","0.5199999213218689","0.5199999213218689"
"56751","1.4399996995925903","1.4399996995925903","1.4399996995925903"
"56897","0.9200001358985901","0.9200001358985901","0.9200001358985901"
"57162","0.31999996304512024","0.31999996304512024","0.31999996304512024"
"57436","0.3999999463558197","0.3999999463558197","0.3999999463558197"
"58191","0.3999999463558197","0.3999999463558197","0.3999999463558197"
"58380","0.7200000286102295","0.7200000286102295","0.7200000286102295"
"58470","0.43999993801116943","0.43999993801116943","0.43999993801116943"
"58496","0.47999992966651917","0.47999992966651917","0.47999992966651917"
"59172","0.5199999213218689","0.5199999213218689","0.5199999213218689"
"59574","0.5199999213218689","0.5199999213218689","0.5199999213218689"
"59601","1.0000001192092896","1.0000001192092896","1.0000001192092896"
"59935","0.5199999213218689","0.5199999213218689","0.5199999213218689"
"60051","0.6800000071525574","0.6800000071525574","0.6800000071525574"
"60514","1.3199998140335083","1.3199998140335083","1.3199998140335083"
"60678","0.3999999463558197","0.3999999463558197","0.3999999463558197"
"61209","2.159999132156372","2.159999132156372","2.159999132156372"
"61590","1.0800000429153442","1.0800000429153442","1.0800000429153442"
"61908","0.9600001573562622","0.9600001573562622","0.9600001573562622"
"62128","0.47999992966651917","0.47999992966651917","0.47999992966651917"
"62533","1.0000001192092896","1.0000001192092896","1.0000001192092896"
"62608","1.040000081062317","1.040000081062317","1.040000081062317"
"62719","0.8000000715255737","0.8000000715255737","0.8000000715255737"
"63115","0.6800000071525574","0.6800000071525574","0.6800000071525574"
"63528","1.1200000047683716","1.1200000047683716","1.1200000047683716"
"64028","0.5999999642372131","0.5999999642372131","0.5999999642372131"
"64117","0.31999996304512024","0.31999996304512024","0.31999996304512024"
"64917","0.6800000071525574","0.6800000071525574","0.6800000071525574"
"65049","0.3999999463558197","0.3999999463558197","0.3999999463558197"
"65198","1.0800000429153442","1.0800000429153442","1.0800000429153442"
"65742","1.0000001192092896","1.0000001192092896","1.0000001192092896"
"66022","0.5999999642372131","0.5999999642372131","0.5999999642372131"
"66194","0.7200000286102295","0.7200000286102295","0.7200000286102295"
"66494","1.0800000429153442","1.0800000429153442","1.0800000429153442"
"66501","0.47999992966651917","0.47999992966651917","0.47999992966651917"
"66699","0.3999999463558197","0.3999999463558197","0.3999999463558197"
"66842","0.43999993801116943","0.43999993801116943","0.43999993801116943"
"67209","0.7600000500679016","0.7600000500679016","0.7600000500679016"
"67340","0.3999999463558197","0.3999999463558197","0.3999999463558197"
"67487","0.5199999213218689","0.5199999213218689","0.5199999213218689"
"68017","1.759999394416809","1.759999394416809","1.759999394416809"
"68136","0.47999992966651917","0.47999992966651917","0.47999992966651917"
"68437","0.35999995470046997","0.35999995470046997","0.35999995470046997"
"69623","0.47999992966651917","0.47999992966651917","0.47999992966651917"
"69838","0.47999992966651917","0.47999992966651917","0.47999992966651917"
"69957","0.6800000071525574","0.6800000071525574","0.6800000071525574"
"70174","0.7200000286102295","0.7200000286102295","0.7200000286102295"
"70372","1.0000001192092896","1.0000001192092896","1.0000001192092896"
"70731","0.35999995470046997","0.35999995470046997","0.35999995470046997"
"70785","1.279999852180481","1.279999852180481","1.279999852180481"
"71244","0.47999992966651917","0.47999992966651917","0.47999992966651917"
"71382","0.8000000715255737","0.8000000715255737","0.8000000715255737"
"71480","1.4399996995925903","1.4399996995925903","1.4399996995925903"
"72471","0.7200000286102295","0.7200000286102295","0.7200000286102295"
"72546","1.159999966621399","1.159999966621399","1.159999966621399"
"72789","0.3999999463558197","0.3999999463558197","0.3999999463558197"
"73255","0.9200001358985901","0.9200001358985901","0.9200001358985901"
"73648","1.1200000047683716","1.1200000047683716","1.1200000047683716"
"73719","0.43999993801116943","0.43999993801116943","0.43999993801116943"
"73833","0.47999992966651917","0.47999992966651917","0.47999992966651917"
"73887","0.6800000071525574","0.6800000071525574","0.6800000071525574"
"74028","0.880000114440918","0.880000114440918","0.880000114440918"
"74643","0.559999942779541","0.559999942779541","0.559999942779541"
"75023","1.159999966621399","1.159999966621399","1.159999966621399"
"75196","0.7200000286102295","0.7200000286102295","0.7200000286102295"
"75280","0.9200001358985901","0.9200001358985901","0.9200001358985901"
"75378","1.1999999284744263","1.1999999284744263","1.1999999284744263"
"75611","0.6399999856948853","0.6399999856948853","0.6399999856948853"
"76147","1.3599997758865356","1.3599997758865356","1.3599997758865356"
"76234","1.279999852180481","1.279999852180481","1.279999852180481"
"76419","0.8400000929832458","0.8400000929832458","0.8400000929832458"
"76607","0.9200001358985901","0.9200001358985901","0.9200001358985901"
"76805","0.2799999713897705","0.2799999713897705","0.2799999713897705"
"77090","0.47999992966651917","0.47999992966651917","0.47999992966651917"
"77414","0.23999997973442078","0.23999997973442078","0.23999997973442078"
"77906","0.5999999642372131","0.5999999642372131","0.5999999642372131"
"78039","0.43999993801116943","0.43999993801116943","0.43999993801116943"
"78240","0.559999942779541","0.559999942779541","0.559999942779541"
"78709","0.5199999213218689","0.5199999213218689","0.5199999213218689"
"78809","0.47999992966651917","0.47999992966651917","0.47999992966651917"
"78861","0.35999995470046997","0.35999995470046997","0.35999995470046997"
"78916","1.1200000047683716","1.1200000047683716","1.1200000047683716"
"79174","0.8400000929832458","0.8400000929832458","0.8400000929832458"
"79263","0.5999999642372131","0.5999999642372131","0.5999999642372131"
"79681","1.0000001192092896","1.0000001192092896","1.0000001192092896"
"79853","1.0800000429153442","1.0800000429153442","1.0800000429153442"
"80043","0.9600001573562622","0.9600001573562622","0.9600001573562622"
"80112","0.559999942779541","0.559999942779541","0.559999942779541"
"80227","1.2399998903274536","1.2399998903274536","1.2399998903274536"
"80602","0.7600000500679016","0.7600000500679016","0.7600000500679016"
"80643","0.31999996304512024","0.31999996304512024","0.31999996304512024"
"80728","1.639999508857727","1.639999508857727","1.639999508857727"
"80945","1.519999623298645","1.519999623298645","1.519999623298645"
"81226","0.5199999213218689","0.5199999213218689","0.5199999213218689"
"81568","0.3999999463558197","0.3999999463558197","0.3999999463558197"
"81600","0.8000000715255737","0.8000000715255737","0.8000000715255737"
"81678","0.6800000071525574","0.6800000071525574","0.6800000071525574"
"82494","0.2799999713897705","0.2799999713897705","0.2799999713897705"
"82681","1.0000001192092896","1.0000001192092896","1.0000001192092896"
"82845","0.8400000929832458","0.8400000929832458","0.8400000929832458"
"83164","0.8400000929832458","0.8400000929832458","0.8400000929832458"
"83318","0.7600000500679016","0.7600000500679016","0.7600000500679016"
"83411","0.9200001358985901","0.9200001358985901","0.9200001358985901"
"83938","0.2799999713897705","0.2799999713897705","0.2799999713897705"
"84049","0.5999999642372131","0.5999999642372131","0.5999999642372131"
"84228","0.19999998807907104","0.19999998807907104","0.19999998807907104"
"84810","0.23999997973442078","0.23999997973442078","0.23999997973442078"
"84889","0.5199999213218689","0.5199999213218689","0.5199999213218689"
"85372","1.040000081062317","1.040000081062317","1.040000081062317"
"85759","0.35999995470046997","0.35999995470046997","0.35999995470046997"
"85947","0.35999995470046997","0.35999995470046997","0.35999995470046997"
"86003","0.5999999642372131","0.5999999642372131","0.5999999642372131"
"86043","0.43999993801116943","0.43999993801116943","0.43999993801116943"
"86263","0.559999942779541","0.559999942779541","0.559999942779541"
"86406","0.43999993801116943","0.43999993801116943","0.43999993801116943"
"86935","1.0000001192092896","1.0000001192092896","1.0000001192092896"
"87173","0.8800001740455627","0.8800001740455627","0.8800001740455627"
"87491","0.8400000929832458","0.8400000929832458","0.8400000929832458"
"87953","0.35999995470046997","0.35999995470046997","0.35999995470046997"
"88079","1.0800000429153442","1.0800000429153442","1.0800000429153442"
"88226","0.5199999213218689","0.5199999213218689","0.5199999213218689"
"88391","0.559999942779541","0.559999942779541","0.559999942779541"
"88634","1.5999995470046997","1.5999995470046997","1.5999995470046997"
"88670","0.559999942779541","0.559999942779541","0.559999942779541"
"88797","0.43999993801116943","0.43999993801116943","0.43999993801116943"
"88918","1.399999737739563","1.399999737739563","1.399999737739563"
"89726","0.7200000286102295","0.7200000286102295","0.7200000286102295"
"89787","0.31999996304512024","0.31999996304512024","0.31999996304512024"
"90068","1.2399998903274536","1.2399998903274536","1.2399998903274536"
"90588","0.559999942779541","0.559999942779541","0.559999942779541"
"91012","0.559999942779541","0.559999942779541","0.559999942779541"
"91183","1.3199998140335083","1.3199998140335083","1.3199998140335083"
"91200","0.559999942779541","0.559999942779541","0.559999942779541"
"91401","0.2799999713897705","0.2799999713897705","0.2799999713897705"
"91837","1.1999999284744263","1.1999999284744263","1.1999999284744263"
"92149","1.0000001192092896","1.0000001192092896","1.0000001192092896"
"92242","0.6399999856948853","0.6399999856948853","0.6399999856948853"
"92571","0.3999999463558197","0.3999999463558197","0.3999999463558197"
"92615","0.23999997973442078","0.23999997973442078","0.23999997973442078"
"93656","1.1999999284744263","1.1999999284744263","1.1999999284744263"
"93859","0.3999999463558197","0.3999999463558197","0.3999999463558197"
"93898","0.5999999642372131","0.5999999642372131","0.5999999642372131"
"94810","1.1200000047683716","1.1200000047683716","1.1200000047683716"
"94943","0.7200000286102295","0.7200000286102295","0.7200000286102295"
"94989","0.8000000715255737","0.8000000715255737","0.8000000715255737"
"95252","0.5999999642372131","0.5999999642372131","0.5999999642372131"
"95478","0.7200000286102295","0.7200000286102295","0.7200000286102295"
"96065","1.0800000429153442","1.0800000429153442","1.0800000429153442"
"96399","0.8400000929832458","0.8400000929832458","0.8400000929832458"
"96558","0.6800000071525574","0.6800000071525574","0.6800000071525574"
"96711","0.5999999642372131","0.5999999642372131","0.5999999642372131"
"96826","0.6399999856948853","0.6399999856948853","0.6399999856948853"
"96868","1.6799994707107544","1.6799994707107544","1.6799994707107544"
"97038","2.03999924659729","2.03999924659729","2.03999924659729"
"97318","0.3999999463558197","0.3999999463558197","0.3999999463558197"
"97920","0.6399999856948853","0.6399999856948853","0.6399999856948853"
"98644","0.2799999713897705","0.2799999713897705","0.2799999713897705"
"99259","0.43999993801116943","0.43999993801116943","0.43999993801116943"
"99402","0.31999996304512024","0.31999996304512024","0.31999996304512024"
"99464","2.519998788833618","2.519998788833618","2.519998788833618"
"99818","1.3199998140335083","1.3199998140335083","1.3199998140335083"
"99957","0.8000000715255737","0.8000000715255737","0.8000000715255737"
"100671","0.559999942779541","0.559999942779541","0.559999942779541"
"100763","0.35999995470046997","0.35999995470046997","0.35999995470046997"
"101038","0.5199999213218689","0.5199999213218689","0.5199999213218689"
"101607","0.8000000715255737","0.8000000715255737","0.8000000715255737"
"102229","0.9200001358985901","0.9200001358985901","0.9200001358985901"
"102276","0.9600001573562622","0.9600001573562622","0.9600001573562622"
"102360","0.35999995470046997","0.35999995470046997","0.35999995470046997"
"102514","1.2399998903274536","1.2399998903274536","1.2399998903274536"
"102562","0.8400000929832458","0.8400000929832458","0.8400000929832458"
"102715","0.2799999713897705","0.2799999713897705","0.2799999713897705"
"103005","0.559999942779541","0.559999942779541","0.559999942779541"
"103091","0.8400000929832458","0.8400000929832458","0.8400000929832458"
"103208","0.7200000286102295","0.7200000286102295","0.7200000286102295"
"103819","0.6399999856948853","0.6399999856948853","0.6399999856948853"
"103921","1.2399998903274536","1.2399998903274536","1.2399998903274536"
"104481","1.159999966621399","1.159999966621399","1.159999966621399"
"104784","0.6800000071525574","0.6800000071525574","0.6800000071525574"
"104850","1.159999966621399","1.159999966621399","1.159999966621399"
"105062","0.8000000715255737","0.8000000715255737","0.8000000715255737"
"105281","0.35999995470046997","0.35999995470046997","0.35999995470046997"
"105414","0.47999992966651917","0.47999992966651917","0.47999992966651917"
"105539","1.0000001192092896","1.0000001192092896","1.0000001192092896"
"106231","0.8000000715255737","0.8000000715255737","0.8000000715255737"
"106633","1.1999999284744263","1.1999999284744263","1.1999999284744263"
"107195","0.43999993801116943","0.43999993801116943","0.43999993801116943"
"107315","0.31999996304512024","0.31999996304512024","0.31999996304512024"
"107499","0.6399999856948853","0.6399999856948853","0.6399999856948853"
"107786","0.5199999213218689","0.5199999213218689","0.5199999213218689"
"107892","0.5199999213218689","0.5199999213218689","0.5199999213218689"
"107939","1.3199998140335083","1.3199998140335083","1.3199998140335083"
"108138","0.6800000071525574","0.6800000071525574","0.6800000071525574"
"108253","0.8000000715255737","0.8000000715255737","0.8000000715255737"
"108482","0.9200001358985901","0.9200001358985901","0.9200001358985901"
"108755","1.159999966621399","1.159999966621399","1.159999966621399"
"108924","0.43999993801116943","0.43999993801116943","0.43999993801116943"
"109089","0.8000000715255737","0.8000000715255737","0.8000000715255737"
"109718","1.8399993181228638","1.8399993181228638","1.8399993181228638"
"110498","1.040000081062317","1.040000081062317","1.040000081062317"
"110705","0.559999942779541","0.559999942779541","0.559999942779541"
"110771","0.559999942779541","0.559999942779541","0.559999942779541"
"110932","0.9200001358985901","0.9200001358985901","0.9200001358985901"
"111431","1.5999995470046997","1.5999995470046997","1.5999995470046997"
"111523","0.35999995470046997","0.35999995470046997","0.35999995470046997"
"112174","0.6399999856948853","0.6399999856948853","0.6399999856948853"
"112261","1.1200000047683716","1.1200000047683716","1.1200000047683716"
"112395","0.7600000500679016","0.7600000500679016","0.7600000500679016"
"112505","0.3999999463558197","0.3999999463558197","0.3999999463558197"
"112518","0.8400000929832458","0.8400000929832458","0.8400000929832458"
"112591","0.559999942779541","0.559999942779541","0.559999942779541"
"112680","0.43999993801116943","0.43999993801116943","0.43999993801116943"
"112706","0.559999942779541","0.559999942779541","0.559999942779541"
"112831","1.3599997758865356","1.3599997758865356","1.3599997758865356"
"113583","1.3199998140335083","1.3199998140335083","1.3199998140335083"
"114026","0.47999992966651917","0.47999992966651917","0.47999992966651917"
"114146","0.43999993801116943","0.43999993801116943","0.43999993801116943"
"114291","0.5199999213218689","0.5199999213218689","0.5199999213218689"
"114523","0.47999992966651917","0.47999992966651917","0.47999992966651917"
"114909","0.35999995470046997","0.35999995470046997","0.35999995470046997"
"115209","0.9200001358985901","0.9200001358985901","0.9200001358985901"
"115645","0.5199999213218689","0.5199999213218689","0.5199999213218689"
"116159","0.6399999856948853","0.6399999856948853","0.6399999856948853"
"116178","0.559999942779541","0.559999942779541","0.559999942779541"
"117192","1.3199998140335083","1.3199998140335083","1.3199998140335083"
"117429","0.7600000500679016","0.7600000500679016","0.7600000500679016"
"118484","0.31999996304512024","0.31999996304512024","0.31999996304512024"
"118554","0.880000114440918","0.880000114440918","0.880000114440918"
"118733","0.5999999642372131","0.5999999642372131","0.5999999642372131"
"119209","0.43999993801116943","0.43999993801116943","0.43999993801116943"
"119270","1.2399998903274536","1.2399998903274536","1.2399998903274536"
"119577","0.43999993801116943","0.43999993801116943","0.43999993801116943"
"119702","0.7200000286102295","0.7200000286102295","0.7200000286102295"
"119762","0.23999997973442078","0.23999997973442078","0.23999997973442078"
